timestep	potential_energy	kinetic_energy	temperature	time
0	15954.31772	741.4426968	0.9905714053	0.012343
100	11781.42281	895.4985924	1.196390905	0.490395
200	7349.903679	669.531897	0.8944981924	0.61671
300	6000.004105	649.1446677	0.8672607451	0.721839
400	6190.349492	715.3926992	0.9557684692	0.811296
500	6282.619113	784.2883332	1.047813404	0.898036
600	6232.165434	812.1950989	1.085096992	1.000325
700	6153.507918	726.2394094	0.970259732	1.087887
800	6206.300612	691.9355402	0.9244295795	1.199346
900	6204.838791	708.6050241	0.946700099	1.318885
1000	6205.471218	688.6483928	0.920037933	1.411426
1100	6215.635889	722.3615	0.9650788244	1.509066
1200	6219.576822	771.7849775	1.031108854	1.608882
1300	6204.073578	710.7042877	0.9495047264	1.718369
1400	6159.075385	708.6279063	0.9467306697	1.821975
1500	6186.488247	692.0218816	0.9245449321	1.918768
1600	6142.863538	741.8335147	0.9910935401	2.019754
1700	6245.618792	766.8889622	1.024567752	2.110504
1800	6175.609968	731.7550023	0.9776285936	2.20723
1900	6222.417363	737.8676903	0.9857951774	2.299885
2000	6203.205049	743.0034924	0.9926566365	2.385677
2100	6194.12577	728.0403769	0.9726658342	2.477728
2200	6169.849071	717.6135639	0.9587355563	2.564633
2300	6228.595625	716.1446098	0.9567730257	2.661999
2400	6195.936783	722.9245659	0.9658310834	2.762353
2500	6216.958702	690.8440831	0.9229713868	2.85275
2600	6215.581429	745.0109518	0.995338613	2.940157
2700	6158.250233	752.0721885	1.004772463	3.034101
2800	6247.094967	742.1771255	0.9915526059	3.136747
2900	6189.263594	720.5220848	0.9626213558	3.237561
3000	6199.698438	717.2813148	0.9582916698	3.340436
3100	6192.440036	707.9037768	0.9457632289	3.441995
3200	6136.935944	745.8431217	0.9964503964	3.529938
3300	6169.972784	765.5109258	1.022726688	3.618704
3400	6243.463199	722.3303016	0.9650371431	3.700978
3500	6196.156898	771.953494	1.031333993	3.789238
3600	6220.865164	770.0314813	1.028766174	3.875748
3700	6190.138765	749.9737367	1.00196892	3.96532
3800	6194.837307	745.8382859	0.9964439357	4.058893
3900	6153.58638	752.6129436	1.005494915	4.146655
4000	6209.415262	739.6170001	0.9881322647	4.228838
4100	6137.83698	736.8587905	0.9844472819	4.311255
4200	6167.092596	735.8612417	0.9831145514	4.397882
4300	6228.383103	736.8471794	0.9844317694	4.487297
4400	6264.292079	783.0310313	1.046133642	4.57022
4500	6167.453803	759.757162	1.015039629	4.655801
4600	6171.406128	726.6646426	0.9708278459	4.749559
4700	6171.625042	754.9268251	1.008586273	4.834712
4800	6189.112485	754.2884675	1.007733424	4.922738
4900	6164.519686	759.0136222	1.014046255	5.016501
5000	6233.812994	738.6565161	0.9868490529	5.102773
5100	6216.217004	689.8836013	0.9216881781	5.19267
5200	6154.84143	731.1619389	0.9768362577	5.279553
5300	6205.613645	706.8199712	0.9443152587	5.366935
5400	6161.89631	737.6878645	0.9855549292	5.451439
5500	6205.28069	752.4190275	1.005235842	5.534166
5600	6232.410545	762.3795575	1.018543163	5.621025
5700	6163.919675	732.6866514	0.9788732817	5.7069
5800	6236.952638	781.8464305	1.044551009	5.793328
5900	6188.808058	754.7609898	1.008364716	5.876225
6000	6204.715074	764.0706088	1.020802417	5.966304
6100	6229.225801	772.0204237	1.031423412	6.053761
6200	6119.995745	725.3672247	0.9690944886	6.141556
6300	6187.525539	717.0846361	0.958028906	6.237433
6400	6213.205113	761.6029562	1.017505619	6.334178
6500	6151.27007	790.3058233	1.055852803	6.422296
6600	6217.865783	768.1058786	1.026193559	6.507665
6700	6157.92446	731.206705	0.9768960655	6.597561
6800	6186.022095	709.491353	0.9478842391	6.685687
6900	6220.446843	776.0420388	1.036796311	6.795439
7000	6172.197226	735.14863	0.9821624983	6.878252
7100	6190.417342	725.5840935	0.9693842265	6.966141
7200	6217.359802	747.4065406	0.9985391324	7.051757
7300	6208.94791	744.3362897	0.9944372607	7.14972
7400	6195.045525	726.680742	0.9708493547	7.251898
7500	6146.455518	755.9249707	1.009919801	7.356613
7600	6213.86373	766.6168607	1.024204223	7.467541
7700	6211.697074	759.0205696	1.014055537	7.557935
7800	6233.980558	723.0554797	0.966005985	7.640683
7900	6174.024472	685.1003608	0.9152977432	7.726185
8000	6172.419756	744.19184	0.9942442752	7.814472
8100	6191.904835	749.728919	1.001641842	7.901942
8200	6168.580321	763.0466086	1.019434347	7.988501
8300	6192.515067	763.6230758	1.02020451	8.079104
8400	6230.63037	790.9789786	1.056752142	8.166814
8500	6178.271663	839.6151054	1.121730268	8.249781
8600	6214.262529	761.6495111	1.017567817	8.332513
8700	6153.802458	750.4678915	1.002629114	8.414536
8800	6264.618279	797.8220872	1.065894572	8.500434
8900	6203.427606	779.0582471	1.040825981	8.585893
9000	6158.5733	733.7111101	0.9802419641	8.671091
9100	6162.020444	721.7435313	0.9642532148	8.757001
9200	6241.311905	733.8296003	0.9804002676	8.843097
9300	6233.478744	785.1135818	1.048915941	8.929774
9400	6234.225298	717.424464	0.9584829178	9.015137
9500	6159.932694	732.623622	0.9787890741	9.101644
9600	6183.134752	726.9368358	0.9711914973	9.189061
9700	6204.050594	732.690947	0.9788790207	9.275228
9800	6208.871819	768.2137411	1.026337663	9.360464
9900	6242.116111	749.8607714	1.001817998	9.445587
