timestep	potential_energy	kinetic_energy	temperature	time
0	213578.6438	6018.500813	1.003334302	0.046028
100	139953.3784	4761.890312	0.793846847	1.053423
200	115470.9785	4759.02756	0.7933696023	1.895536
300	115106.4684	5158.70463	0.8599991047	2.978954
400	118915.6778	7511.257924	1.252189368	3.854118
500	112613.9301	6085.261745	1.014463907	4.721291
600	103286.4591	5629.100538	0.9384180275	5.618673
700	89853.27739	5877.138686	0.9797680564	6.437292
800	77764.3783	5896.754736	0.9830382155	7.169358
900	71099.49808	5787.259074	0.9647843752	7.794115
1000	70521.71548	6065.098082	1.011102456	8.407794
1100	70480.52876	5886.974916	0.9814078379	9.005848
1200	70801.96983	6028.774654	1.005047037	9.589027
1300	70483.38448	5921.994554	0.9872459037	10.177349
1400	70543.23843	6006.827166	1.001388208	10.751362
1500	70363.79397	5961.427688	0.9938197363	11.337015
1600	70471.85522	5989.711316	0.998534853	11.92716
1700	70356.59153	5942.565243	0.9906752093	12.506534
1800	70316.14456	6000.227242	1.000287946	13.087625
1900	70483.456	5787.063526	0.9647517755	13.672704
2000	70222.33731	5911.785025	0.9855438902	14.239567
2100	70237.43677	5982.583354	0.9973465623	14.821494
2200	70415.33558	5973.172797	0.9957777439	15.405551
2300	70256.52952	5927.634424	0.9881861171	15.983318
2400	70323.04972	5903.124275	0.9841000709	16.567096
2500	70354.34747	5944.978891	0.9910775845	17.172656
2600	70318.71931	5966.625523	0.9946862587	17.773876
2700	70268.62363	5902.563399	0.9840065682	18.3897
2800	70133.02642	5812.873717	0.9690545499	18.989043
2900	69994.28506	5852.946459	0.9757350102	19.623126
3000	70120.44416	5987.711678	0.9982014968	20.220705
3100	69991.83127	5928.365625	0.9883080145	20.813136
3200	70193.46752	5885.948322	0.9812366961	21.455758
3300	69974.58651	6014.358281	1.002643708	22.164667
3400	70185.25181	5883.902561	0.9808956507	22.767129
3500	70138.73475	5963.165022	0.9941093643	23.369886
3600	70064.07265	6104.920219	1.017741138	24.00498
3700	69970.64997	5951.978498	0.9922444774	24.622409
3800	70096.30375	5964.909225	0.9944001375	25.219546
3900	70135.40693	6002.281814	1.00063046	25.831308
4000	69939.94978	5962.432485	0.9939872444	26.453421
4100	70023.6642	6027.95532	1.004910448	27.046452
4200	69981.97666	5902.164386	0.9839400493	27.627506
4300	70048.23659	5975.921824	0.9962360297	28.208494
4400	69833.9916	6045.535627	1.007841232	28.788835
4500	69956.34736	5894.443793	0.9826529621	29.370646
4600	70092.55153	6035.37367	1.006147148	29.941401
4700	70192.05345	6033.471915	1.00583011	30.531033
4800	70157.01461	5993.705074	0.9992006458	31.113597
4900	70002.32623	5928.019166	0.9882502569	31.692561
5000	69881.7518	6061.871654	1.010564583	32.279442
5100	69816.89662	5952.234389	0.9922871366	32.859768
5200	70075.49487	5998.304258	0.9999673681	33.443962
5300	70191.77114	6021.618922	1.003854117	34.020625
5400	69969.0908	6107.693396	1.01820345	34.604475
5500	69851.93063	5908.203729	0.9849468582	35.240141
5600	69999.53936	5939.173646	0.9901098017	35.845717
5700	69928.3064	5901.248309	0.9837873316	36.491911
5800	69863.81901	6088.449818	1.014995385	37.138434
5900	69929.8715	5878.363535	0.9799722488	37.825131
6000	69823.75909	5922.993769	0.9874124812	38.449695
6100	69990.55845	6025.506583	1.004502223	39.052973
6200	69951.47892	6101.329904	1.017142603	39.667058
6300	69983.47547	5835.557704	0.9728361596	40.258485
6400	69841.82969	6008.943565	1.001741029	40.844658
6500	70048.33646	6073.39897	1.012486283	41.518036
6600	69965.54354	6021.811556	1.003886231	42.128416
6700	69909.09434	5955.83662	0.9928876585	42.712316
6800	69880.93985	5959.035967	0.9934210164	43.298205
6900	69975.52635	6016.425837	1.002988387	43.881543
7000	69871.63692	5913.044696	0.9857538878	44.46001
7100	69866.67469	5964.918575	0.9944016963	45.032521
7200	69994.36563	5980.015195	0.9969184288	45.623162
7300	69931.89288	5949.267625	0.9917925523	46.21083
7400	69875.54873	6048.303069	1.008302587	46.796974
7500	69771.58368	6010.992604	1.002082621	47.387079
7600	70012.47531	5947.084379	0.9914285869	47.984117
7700	70067.0059	6058.025396	1.00992338	48.57062
7800	69798.94683	6033.862397	1.005895207	49.157381
7900	69914.7816	5962.829424	0.9940534174	49.741493
8000	69882.6443	6053.16513	1.009113133	50.334056
8100	69933.39297	5969.937909	0.9952384611	50.919352
8200	69864.12792	5987.429214	0.9981544076	51.521199
8300	69977.33723	5831.036411	0.9720824224	52.097243
8400	69722.61902	5889.069843	0.9817570797	52.681947
8500	69741.0377	6046.179519	1.007948574	53.273377
8600	69910.56598	6034.095458	1.00593406	53.853251
8700	70003.65978	6056.599849	1.00968573	54.437699
8800	69969.15939	5931.711594	0.9888658155	55.025766
8900	69944.98723	5902.036638	0.9839187527	55.61097
9000	69925.70346	5896.065108	0.9829232488	56.18569
9100	69794.62423	6026.752224	1.004709881	56.771215
9200	69700.51487	5957.877743	0.9932279308	57.347449
9300	69792.94493	5966.823717	0.9947192993	57.931601
9400	69836.82819	5924.69028	0.9876953038	58.505665
9500	69812.64534	5948.07719	0.9915940969	59.089061
9600	69957.02894	5963.733407	0.9942041188	59.677972
9700	69828.14798	5839.874225	0.9735557598	60.267916
9800	69894.27886	5977.414987	0.9964849524	60.852992
9900	69925.91082	5941.188215	0.9904456472	61.448414
